2021년 03월 11일 00시,경남,거제시,대우아동병원,경상남도 거제시 옥포대첩로 38 유라빌딩 2346층,A,055-687-8595
2021년 03월 11일 00시,경남,김해시,아이사랑병원,경상남도 김해시 활천로 22 (삼정동),A,055-325-5775
2021년 03월 11일 00시,경남,사천시,사천서울아동병원,경상남도 사천시 사천읍 선평길 17,A,055-852-8175
2021년 03월 11일 00시,경남,양산시,양산부산대학교병원,경상남도 양산시 양산시 물금읍 금오로 20,B,055-1577-7512
2021년 03월 11일 00시,경남,진주시,진주고려병원,경상남도 진주시 동진로2,A,055-751-2500
2021년 03월 11일 00시,경남,진주시,경상대학교병원,경상남도 진주시 강남로 79,B,055-750-8000
2021년 03월 11일 00시,경남,진주시,진주제일병원,경상남도 진주시 진주대로 885,A,055-750-7123
2021년 03월 11일 00시,경남,진주시,한일병원,경상남도 진주시 범골로 17,A,055-759-7777
2021년 03월 11일 00시,경남,창원시 마산합포구,에스엠지연세병원,경상남도 창원시 마산합포구 3.15대로 76,B,055-243-0100
2021년 03월 11일 00시,경남,창원시 마산회원구,청아병원,경상남도 창원시 마산회원구 내서읍 광려천서로 67,A,055-230-1500
2021년 03월 11일 00시,경남,창원시 마산회원구,양덕서울아동병원,경상남도 창원시 마산회원구 양덕로 190 바른몸빌딩 456층,A,055-299-8275
2021년 03월 11일 00시,경남,창원시 성산구,한마음창원병원,경상남도 창원시 성산구 원이대로682번길 21,A,055-267-2000
2021년 03월 11일 00시,경남,창원시 성산구,CNA서울아동병원,경상남도 창원시 성산구 마디미서로 54,A,055-262-8511
2021년 03월 11일 00시,경남,창원시 성산구,창원경상대학교병원,경상남도 창원시 성산구 삼정자로 11,A,055-214-1000
2021년 03월 11일 00시,경남,창원시 진해구,연세에스병원,경상남도 창원시 진해구 해원로32번길 13,A,055-548-7700
2021년 03월 11일 00시,제주,제주시,제주한라병원,제주특별자치도 제주시 도령로 65,B,064-740-5000
2021년 03월 11일 00시,제주,제주시,제주대학교병원,제주특별자치도 제주시 아란13길 15,B,064-717-1114
2021년 03월 11일 00시,제주,제주시,한마음병원,제주특별자치도 제주시 연신로 52,A,064-750-9000
2021년 03월 11일 00시,제주,제주시,중앙병원,제주특별자치도 제주시 월랑로 91,A,064-786-7000
